id	internalId	realm	lastUpdated	alternateId	sourceSystemId	name	displayName	description	longDescription	minimumAge	publishStart	publishEnd	premiereDate	geoRegions	pageURL	defaultImage	logoImage	posterImage	squareCardImage	channelId	channelName	channelCode	packages	videoUnpublishTime	collections	listableTerritories	listableTerritoriesMode	avodDuration	svodDuration	altChannelIds	listableAppNames	listableAppNamesMode	playableAppNames	playableAppNamesMode	contentSubsetId	listablePlatforms	listablePlatformsMode	playablePlatforms	playablePlatformsMode	posterWithLogoImage	coverArtworkImage	analyticsId
go-show-12166	12166	go	2020-12-27T05:00:05Z	lovely-bites	OWNRECN	Lovely Bites	Lovely Bites	Connie “Lovely” Jackson is known for foods that are both tasty and gorgeous	Chef Lovely's bubbly energy is infectious and delicious food is her way to create long lasting memories.				2020-11-14T17:00:00Z	world	https://discoveryplus.com/show/lovely-bites	https://us1-prod-images.disco-api.com/2020/11/30/17074be6-865b-3549-ac9b-f0912d398f1e.jpeg	https://us1-prod-images.disco-api.com/2020/11/30/ae2bab7b-8eea-3a9b-8a66-0163f67ec826.png	https://us1-prod-images.disco-api.com/2020/11/24/fb6ffb15-0b94-3625-9c55-5081975d8ee8.jpeg		go-channel-97	OWN	OWN					deny	ONGOING	ONGOING		trav, cook, own, tlc, food, dam, hgtv, diy, dsc, sci, ids, apl, ahc, dplus_us, dlf	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/11/24/3cf309df-143e-338c-a154-3b59a5c5002c.jpeg	https://us1-prod-images.disco-api.com/2020/11/24/3dd8808c-3c47-3b27-9603-7ba87b393ce7.jpeg	go_12166
go-show-2835	2835	go	2020-12-16T16:54:38Z	my-giant-life	47950	My Giant Life	My Giant Life	Amazing women share their stories of living in an average-sized world.	For these women, their height is the only thing people seem to notice. Standing 6 feet 6 inches and above, these amazing women share their stories of being seemingly too tall or too lofty for the average-sized world.				2015-07-15T02:00:00Z	world	https://discoveryplus.com/show/my-giant-life	https://us1-prod-images.disco-api.com/2020/06/02/fd140727-6875-3baf-b0df-1607e90e51e5.jpeg	https://us1-prod-images.disco-api.com/2020/06/02/b582ddb7-cb89-350e-bb18-92860c1e164a.png	https://us1-prod-images.disco-api.com/2020/05/11/de1854f7-62fd-3761-a725-a188b6ae5b4f.jpeg		go-channel-77	TLC	TLC					deny	ONGOING	ONGOING	go-channel-81	trav, cook, own, tlc, food, dam, hgtv, diy, dsc, sci, ids, apl, ahc, dplus_us, dlf	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/06/02/4dbab3d7-b5d0-37e8-bd59-a22a2a20b834.jpeg	https://us1-prod-images.disco-api.com/2020/06/02/48c9d6de-2de8-3cf4-8a25-24aae885c211.jpeg	go_2835
go-show-12676	12676	go	2020-12-15T18:15:50Z	first-taste-of-freedom	GNDOICXS	First Taste of Freedom	First Taste of Freedom	These animals’ lives are about to be completely transformed.	These animals’ lives are about to be completely transformed. Today, for the first time ever, they’ll finally get to feel the warm sun on their fur and grass under their paws – they’ll finally get to experience what it means to be free.				2020-12-10T05:00:00Z	world	https://discoveryplus.com/show/first-taste-of-freedom	https://us1-prod-images.disco-api.com/2020/12/11/ccd825fe-488a-3f85-a7cd-a2df235236b7.jpeg	https://us1-prod-images.disco-api.com/2020/12/11/3e690e01-9c7e-3ccc-bfac-a45fec388ddf.png	https://us1-prod-images.disco-api.com/2020/12/11/1d7f53f8-df3a-39a5-a092-fca76ffa5250.jpeg		go-channel-113	The Dodo	GNDO					deny	ONGOING	ONGOING		dplus_us	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/12/11/1723793c-35df-3b72-88e3-df8e1ac6ddcb.jpeg	https://us1-prod-images.disco-api.com/2020/12/11/8ac0de21-064a-34e4-8ac1-f8fbbe758e3e.jpeg	go_12676
go-show-12047	12047	go	2020-12-15T22:14:34Z	mysteries-of-the-missing	118546	Mysteries of the Missing	Mysteries of the Missing	The most iconic disappearances the world has ever seen are investigated.	There are strange disappearances that seem to defy explanation. Brand new investigations using state-of-the-art methods examine theories behind some of the most iconic and baffling mysteries the world has ever witnessed.				2017-08-27T02:04:00Z	world	https://discoveryplus.com/show/mysteries-of-the-missing	https://us1-prod-images.disco-api.com/2020/06/30/c74521e0-26d1-3b9d-8d46-385c8ba0869a.jpeg	https://us1-prod-images.disco-api.com/2020/06/30/8bccae90-fa96-31d1-9e61-2f9c36e52723.png	https://us1-prod-images.disco-api.com/2020/10/31/2fc80f9c-2b78-33c9-8e7d-1f81d135857a.jpeg		go-channel-82	Science	SCI					deny	ONGOING	ONGOING		trav, cook, own, tlc, food, dam, hgtv, diy, dsc, sci, ids, apl, ahc, dplus_us, dlf	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/06/30/acb3a9b7-e56f-3a5e-a122-12069b53268c.jpeg	https://us1-prod-images.disco-api.com/2020/06/30/409a5c95-6555-3fa9-8206-1d7079b42e7d.png	go_12047
go-show-2721	2721	go	2020-12-12T01:02:19Z	cosmic-collisions	35829	Cosmic Collisions	Cosmic Collisions	The planet's precarious position in the cosmos is revealed.	Asteroids and other cosmic objects fill the solar system, and Earth may be in the path of many of them. The planet's precarious position in the cosmos is revealed, and scientists explain what they're doing to prevent catastrophe.				2009-01-08T19:00:00Z	world	https://discoveryplus.com/show/cosmic-collisions	https://us1-prod-images.disco-api.com/2020/07/11/70b7f205-6f39-3409-a150-2385b19e7db2.jpeg	https://us1-prod-images.disco-api.com/2020/07/11/d00b7b47-bddb-3221-b9d2-c13a85ba7efa.png	https://us1-prod-images.disco-api.com/2020/05/11/a13f917e-a847-3557-bfbe-abab9b4b282a.jpeg		go-channel-76	Discovery	DSC					deny	ONGOING	ONGOING		dplus_us	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/07/11/62b3a0a5-ff1d-3b84-8463-9126eee7a911.jpeg	https://us1-prod-images.disco-api.com/2020/07/11/2e3c44de-bd4e-3c8e-a14f-af34b5527bd3.jpeg	go_2721
go-show-9845	9845	go	2020-12-14T16:45:20Z	funeral-boss	44396	Funeral Boss	Funeral Boss	Bill Harris guides families through the emotional funeral-planning process.	Bill Harris is an expert in the funeral industry and the heart and soul behind his family business. The Harris clan guides families through the emotional journey of saying goodbye to a loved one.				2013-03-15T02:00:00Z	world	https://discoveryplus.com/show/funeral-boss	https://us1-prod-images.disco-api.com/2020/10/26/08e8fb10-e98a-3a8a-8fc7-3e9e37e2429c.jpeg	https://us1-prod-images.disco-api.com/2020/12/10/b4a52fe2-1d4a-3235-b3fc-4b380e27bcf1.png	https://us1-prod-images.disco-api.com/2020/12/09/43d78455-6529-381b-8332-d404171b9564.jpeg		go-channel-81	Discovery Life	DLF					deny	ONGOING	ONGOING		trav, cook, own, tlc, food, dam, hgtv, diy, dsc, sci, ids, apl, ahc, dplus_us, dlf	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/12/09/c7afe1db-c3eb-3d05-9973-c248f3c1174c.jpeg	https://us1-prod-images.disco-api.com/2020/12/09/4a97c8e9-c530-3c79-be1e-4a3972494f4e.jpeg	go_9845
go-show-9674	9674	go	2021-03-02T12:19:09Z	horizon-avalanche-making-a-deadly-snowstorm	BBCSSWI	Horizon: Avalanche - Making a Deadly Snowstorm	Horizon: Avalanche - Making a Deadly Snowstorm	Scientists create an avalanche to discover if they can be predicted.	A team of scientists led by Professor Danielle George sets out into the snowy Canadian Rocky Mountains to create a massive avalanche and discover if these natural disasters can be predicted in order to save lives.					world	https://discoveryplus.com/show/horizon-avalanche-making-a-deadly-snowstorm	https://us1-prod-images.disco-api.com/2020/09/24/087e53e5-36f7-3d21-941f-22e0c57c2d99.jpeg	https://us1-prod-images.disco-api.com/2020/09/24/af1ecce1-fb03-35ca-b130-7f8311e2b355.png	https://us1-prod-images.disco-api.com/2020/09/24/05bb87f9-7078-3841-a247-c63c15c297ee.jpeg		go-channel-99	Planet Earth	BBC					deny	ONGOING	ONGOING		dplus_us	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/09/24/c73ea0b0-1ce2-38b4-a634-9d13c7810907.jpeg	https://us1-prod-images.disco-api.com/2020/09/24/def02610-7149-3168-b0a5-a086d6574fc6.jpeg	go_9674
go-show-9673	9673	go	2021-03-02T15:19:11Z	how-to-live-longer-the-big-think	BBCHLLBU	How To Live Longer - The Big Think	How To Live Longer - The Big Think	Paul Nurse looks at what science can do for our bodies and our lives.	Sir Paul Nurse researches revolutionary medical treatments and explores the ethical dilemmas that can sometimes surround them.					world	https://discoveryplus.com/show/how-to-live-longer-the-big-think	https://us1-prod-images.disco-api.com/2020/09/09/32f16c16-1089-3106-ac1d-12027ef766c4.jpeg	https://us1-prod-images.disco-api.com/2020/09/09/28dc8045-9323-3b3d-bc97-933d32aa9f8c.png	https://us1-prod-images.disco-api.com/2020/09/09/a034b0eb-f422-39a6-aabe-077019ec2298.jpeg		go-channel-99	Planet Earth	BBC					deny	ONGOING	ONGOING		dplus_us	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/09/09/be56474f-29f8-3732-922e-abcc40d0a4e1.jpeg	https://us1-prod-images.disco-api.com/2020/09/09/ef324768-1433-31ef-b68f-dfe88ad7934e.jpeg	go_9673
go-show-1576	1576	go	2021-03-03T14:53:07Z	relatively-evil	61683	Relatively Evil	Relatively Evil	Stories about people who find themselves thrust into terrifying families.	Fish-out-of-water stories about people who find themselves thrust into seemingly normal families harboring members capable of committing murders or carrying out kidnappings.				2019-10-16T01:00:00Z	world	https://discoveryplus.com/show/relatively-evil	https://us1-prod-images.disco-api.com/2020/08/22/b1ac1f1c-7cd0-316a-a2ea-714e26260eb6.jpeg	https://us1-prod-images.disco-api.com/2020/08/22/6237eb4b-6555-3fdc-b639-53b73378a29c.png	https://us1-prod-images.disco-api.com/2020/08/28/f1750a0e-932f-34b9-ac52-66b8dded81bc.jpeg		go-channel-74	Investigation Discovery	IDS					deny	ONGOING	ONGOING		trav, cook, own, tlc, food, dam, hgtv, diy, dsc, sci, ids, apl, ahc, dplus_us, dlf	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/08/22/e2895312-0d4b-3f16-bf70-db87724f2f0e.jpeg	https://us1-prod-images.disco-api.com/2020/08/22/722f0e98-54a7-37e9-8192-844c52fe9928.jpeg	go_1576
go-show-1062	1062	go	2020-12-15T21:37:32Z	giada-entertains	FOODJE	Giada Entertains	Giada Entertains	Giada De Laurentiis shares tips and recipes for planning the perfect party.	Whether it's a casual game night, a family get-together or a big party, Giada De Laurentiis shares tips, secrets and recipes for planning the perfect event.				2016-01-03T11:00:00Z	world	https://discoveryplus.com/show/giada-entertains	https://us1-prod-images.disco-api.com/2020/06/13/5ac441b7-1aab-3634-9b9f-ff156816efc8.jpeg	https://us1-prod-images.disco-api.com/2020/06/13/7a0a1600-9ed9-3417-a5f9-870cbaa8545b.png	https://us1-prod-images.disco-api.com/2020/12/15/a7294e57-6107-3540-b6a7-bfeffddfce0d.jpeg		go-channel-89	Food Network	FOOD					deny	ONGOING	ONGOING		trav, cook, own, tlc, food, dam, hgtv, diy, dsc, sci, ids, apl, ahc, dplus_us, dlf	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/06/13/f766624c-eb6f-3f31-89c5-9b114736b251.jpeg	https://us1-prod-images.disco-api.com/2020/06/13/280e4c4e-ec3f-3709-b581-518435525778.jpeg	go_1062
go-show-9670	9670	go	2021-03-07T03:22:05Z	kaplan-america	DSCTHBI	Kaplan America	Kaplan America	Ken Kaplan wants to make his city the new motorcycle capital of the world.	Ken Kaplan, owner of Kaplan Cycles is a tough, motorcycle-flipping American hero with an immense passion for vintage bikes who is determined to make his business a motorcycle mecca one bike at a time.				2020-09-10T01:55:00Z	world	https://discoveryplus.com/show/kaplan-america	https://us1-prod-images.disco-api.com/2020/10/15/0bd18d5c-94b5-3b0d-875a-9585730a308b.jpeg	https://us1-prod-images.disco-api.com/2020/10/15/b6153a76-1d19-3957-a4c2-50f4da3d4081.png	https://us1-prod-images.disco-api.com/2020/10/15/7d2289ad-c6f1-3891-9f9f-6bfbc7dd0f55.jpeg		go-channel-76	Discovery	DSC					deny	ONGOING	ONGOING		trav, cook, own, tlc, food, dam, hgtv, diy, dsc, sci, ids, apl, ahc, dplus_us, dlf	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/10/15/59acaf08-0a60-32df-a7b2-530a589394fa.jpeg	https://us1-prod-images.disco-api.com/2020/10/15/0b6b48f6-39cb-3a1a-a45c-e33b14e8da75.jpeg	go_9670
go-show-12466	12466	go	2021-01-12T16:44:57Z	tiny-paradise	HGTVHTYPA	Tiny Paradise	Tiny Paradise	From mountains to beaches, couples build tiny homes in scenic locations.	Couples build tiny homes in scenic locations. From a glass house on the beach to a mountain retreat designed out of a sheep wagon, these adventurous homeowners follow their dreams to build their own small slice of paradise.				2017-07-03T21:00:00Z	world	https://discoveryplus.com/show/tiny-paradise	https://us1-prod-images.disco-api.com/2020/07/24/3e2a1527-c6c4-33b4-a637-8389d99b29fd.jpeg	https://us1-prod-images.disco-api.com/2020/07/24/187531a6-f8df-3b78-90ce-6841a8df229b.png	https://us1-prod-images.disco-api.com/2020/08/05/884a60a2-d78d-3f74-b1a1-66e82d4c13fb.jpeg		go-channel-90	HGTV	HGTV					deny	ONGOING	ONGOING	go-channel-88	trav, cook, own, tlc, food, dam, hgtv, diy, dsc, sci, ids, apl, ahc, dplus_us, dlf	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/07/24/a1b77260-7c8c-3812-b245-602d0c6dd461.jpeg	https://us1-prod-images.disco-api.com/2020/07/24/dc52651c-09a4-3f4e-a985-3cc110ffeeb3.png	go_12466
go-show-12691	12691	go	2020-12-13T13:48:09Z	hoarders	AEAEHRDR	Hoarders	Hoarders	Hoarders profiles adults who suffer from extreme hoarding.	Hoarders profiles adults who suffer from extreme hoarding, a mental disorder marked by an obsessive need to collect things, even if the items are worthless.				2020-12-11T05:00:00Z	world	https://discoveryplus.com/show/hoarders	https://us1-prod-images.disco-api.com/2020/12/13/8c6754e1-768c-356a-bf64-9c03a6adfd34.jpeg	https://us1-prod-images.disco-api.com/2020/12/13/0fee3e81-d2c4-3de3-a0f7-98975f51d119.png	https://us1-prod-images.disco-api.com/2020/12/13/6a926917-d3e2-38b6-8983-efe91c5f4d33.jpeg		go-channel-109	A&E	AEAE					deny	ONGOING	ONGOING		dplus_us	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/12/13/f872b9f0-b423-3acf-b6ae-09838d5b358c.jpeg	https://us1-prod-images.disco-api.com/2020/12/13/d8b146f8-599c-341f-8192-2c9589b34482.jpeg	go_12691
go-show-12674	12674	go	2020-12-15T23:47:50Z	swamp-people	AEHISWPPL	Swamp People	Swamp People	Deep in the heart of Louisiana lies America's largest swamp.	Deep in the heart of Louisiana lies America's largest swamp, a million miles of inhospitable bayous, marshes and wetlands where nature rules and humans struggle to tame it.				2020-12-14T05:00:00Z	world	https://discoveryplus.com/show/swamp-people	https://us1-prod-images.disco-api.com/2020/12/11/b2899191-6dee-3f9e-9abb-364aabbb4837.jpeg	https://us1-prod-images.disco-api.com/2020/12/11/a5964642-755c-342a-a941-e4bb37b7af30.png	https://us1-prod-images.disco-api.com/2020/12/11/09ba01bd-74e7-3b7d-8550-7ba60e152832.jpeg		go-channel-110	History	AEHI					deny	ONGOING	ONGOING		dplus_us	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/12/11/fe6531ca-cba1-36f7-a814-b8b7ae779c7c.jpeg	https://us1-prod-images.disco-api.com/2020/12/11/a0cd9661-30d2-3b8f-89a7-e09ea4bae322.jpeg	go_12674
go-show-12337	12337	go	2021-03-06T19:13:56Z	klondike	44692	Klondike	Klondike	Gold miners fight for riches in the harsh Klondike boomtown of Dawson City.	Gold miners try to survive in the brutal Klondike boomtown of Dawson City, where murder, revenge, riches and redemption await.				2014-01-21T01:00:00Z	world	https://discoveryplus.com/show/klondike	https://us1-prod-images.disco-api.com/2020/07/17/2d408c59-3f54-3391-b859-8a9708265f2c.jpeg	https://us1-prod-images.disco-api.com/2020/07/17/2234532a-85c3-3bde-91c4-efa55c0524f4.png	https://us1-prod-images.disco-api.com/2020/08/08/3e4d1ab8-51c5-390f-afc1-c1e140796a2b.jpeg		go-channel-76	Discovery	DSC					deny	ONGOING	ONGOING	go-channel-80	trav, cook, own, tlc, food, dam, hgtv, diy, dsc, sci, ids, apl, ahc, dplus_us, dlf	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/07/17/12b972e4-8b53-3acf-8457-c44b5d30e6f5.jpeg	https://us1-prod-images.disco-api.com/2020/07/17/1afabff4-0860-32b5-86c3-5b7380d74d97.jpeg	go_12337
go-show-3101	3101	go	2021-01-13T21:49:12Z	cry-wolfe	46539	Cry Wolfe	Cry Wolfe	The case files of LA private investigator, Brian Wolfe.	Inspired by true accounts from case files, private investigator Brian Wolfe and his investigative assistant, Janine McCarthy, expose cheating spouses, dishonest employees and scammers to deliver answers to their clients.				2014-06-04T02:00:00Z	world	https://discoveryplus.com/show/cry-wolfe	https://us1-prod-images.disco-api.com/2020/07/09/74d11fee-961e-34c5-9c56-869446a344fb.jpeg	https://us1-prod-images.disco-api.com/2020/07/09/ba9d7089-fac5-37a1-b936-ea98104d8027.png	https://us1-prod-images.disco-api.com/2020/08/28/d971ed8d-dee9-306d-81cb-cfcb614189c9.jpeg		go-channel-74	Investigation Discovery	IDS					deny	ONGOING	ONGOING		trav, cook, own, tlc, food, dam, hgtv, diy, dsc, sci, ids, apl, ahc, dplus_us, dlf	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/07/09/8622bff5-11a7-3ec6-9121-7f5e7e5833db.jpeg	https://us1-prod-images.disco-api.com/2020/07/09/8e9f2751-f812-3d7f-924c-d5fdc1439d22.jpeg	go_3101
go-show-1684	1684	go	2021-03-07T12:22:47Z	pit-bulls-parolees-found-a-forever-home	APL046	Pit Bulls & Parolees: Found a Forever Home	Pit Bulls & Parolees: Found a Forever Home	A rescue center gives pit bulls and parolees a second chance at life.	Tia Maria Torres and her family at the Villalobos Rescue Center work tirelessly to change the stereotypes surrounding pit bulls. Parolees are offered a second chance and volunteer their time finding these canines a forever home.				2019-09-22T05:00:00Z	world	https://discoveryplus.com/show/pit-bulls-parolees-found-a-forever-home	https://us1-prod-images.disco-api.com/2020/10/08/71146f22-c4b8-382a-ad63-a84616cd926e.jpeg	https://us1-prod-images.disco-api.com/2020/10/08/fb0237a7-005c-3443-8586-8d8abd47c99f.png	https://us1-prod-images.disco-api.com/2020/10/08/47e1020b-528c-3f13-947e-3eb907bb17ce.jpeg		go-channel-84	Animal Planet	APL					deny	ONGOING	ONGOING		trav, cook, own, tlc, food, dam, hgtv, diy, dsc, sci, ids, apl, ahc, dlf	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/10/08/ea26dd9f-daa6-3ff9-8ad6-8ccf8950f45a.jpeg	https://us1-prod-images.disco-api.com/2020/10/08/ea6906c8-c4ff-3dea-bf61-b6c83d86db7b.jpeg	go_1684
go-show-1406	1406	go	2021-02-15T10:01:10Z	kids-baking-championship	FOODKP	Kids Baking Championship	Kids Baking Championship	Young bakers contend for the title of Kids Baking Champion.	Hosts and judges Valerie Bertinelli and Duff Goldman lead a group of talented young bakers through tasty challenges designed to find the most impressive and creative baker.				2015-02-02T20:00:00Z	world	https://discoveryplus.com/show/kids-baking-championship	https://us1-prod-images.disco-api.com/2021/01/13/1554613d-1860-36a7-bb6c-469946f3d732.jpeg	https://us1-prod-images.disco-api.com/2020/09/20/3d7c642d-e14c-349a-9a3d-53eae5cac4bc.png	https://us1-prod-images.disco-api.com/2021/01/13/b922b857-20cc-3c7a-aeef-69bfa7f67538.jpeg		go-channel-89	Food Network	FOOD					deny	ONGOING	ONGOING	go-channel-87	trav, cook, own, tlc, food, dam, hgtv, diy, dsc, sci, ids, apl, ahc, dplus_us, dlf	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/09/20/57f3fe56-bd1f-3743-8880-0e3228c4852a.jpeg	https://us1-prod-images.disco-api.com/2021/01/13/c2b36d58-3c8d-30ab-907b-9990a6c410b3.jpeg	go_1406
go-show-2823	2823	go	2020-12-22T06:06:03Z	gypsy-sisters	44763	Gypsy Sisters	Gypsy Sisters	Life as a gypsy in West Virginia is revealed through the Stanley family.	Life as a gypsy in West Virginia is revealed through the roller coaster lives of the Stanley family.				2013-02-13T00:00:00Z	world	https://discoveryplus.com/show/gypsy-sisters	https://us1-prod-images.disco-api.com/2020/09/21/a5ca9ab6-1a7c-3f19-abfe-0cc43411edf5.jpeg	https://us1-prod-images.disco-api.com/2020/09/21/e563e0bb-9bbc-3f7b-b406-c9e002dc05b5.png	https://us1-prod-images.disco-api.com/2020/09/21/c32248ec-9332-3c03-a0bc-229e78c9cdf3.jpeg		go-channel-77	TLC	TLC					deny	ONGOING	ONGOING		trav, cook, own, tlc, food, dam, hgtv, diy, dsc, sci, ids, apl, ahc, dplus_us, dlf	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/09/21/61e6af69-2f6b-38ba-bf90-2f1ecb8a0a0b.jpeg	https://us1-prod-images.disco-api.com/2020/09/21/42eb3bd3-28da-37c1-8cab-8ea907376e09.jpeg	go_2823
go-show-9851	9851	go	2020-12-30T14:54:55Z	australia-with-simon-reeve	BBCASRV	Australia with Simon Reeve	Australia with Simon Reeve	Simon Reeve sets off on an adventure across Australia.	Simon Reeve explores the stunning land of Australia, travelling around its breathtaking coast and venturing deep inland to meet the winners and losers in Australia's resources boom.				2020-09-14T04:00:00Z	world	https://discoveryplus.com/show/australia-with-simon-reeve	https://us1-prod-images.disco-api.com/2020/09/24/b926af8d-5f57-3609-b6a8-216210820d1d.jpeg	https://us1-prod-images.disco-api.com/2020/09/24/5bf7a715-4be6-3585-a6cd-f9cce54b7a66.png	https://us1-prod-images.disco-api.com/2020/09/24/ed8507c0-127c-3b66-bd75-cb236d171ea9.jpeg		go-channel-99	Planet Earth	BBC					deny	ONGOING	ONGOING		dplus_us	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/09/24/02fa18ce-d827-3854-a6da-b72222eaed40.jpeg	https://us1-prod-images.disco-api.com/2020/09/24/952862d3-3dd7-39bb-8d5d-55df7fa5a223.jpeg	go_9851
go-show-3866	3866	go	2020-12-21T22:50:06Z	wild-peru-andes-battleground	54179	Wild Peru: Andes Battleground	Wild Peru: Andes Battleground	From sly pumas to playful otters, discover the biodiversity of Peru.	Meet an amazing array of life in the coastal deserts and foothills of Peru's pacific region. Journey into the wilds of the Peruvian Amazon, one of the world's most biodiverse regions.				2018-09-05T01:00:00Z	world	https://discoveryplus.com/show/wild-peru-andes-battleground	https://us1-prod-images.disco-api.com/2020/10/24/861c680f-7a5d-329d-a944-ee2e694d7af8.jpeg	https://us1-prod-images.disco-api.com/2020/10/24/bf348cba-1065-37b0-81d5-72c493e4aaca.png	https://us1-prod-images.disco-api.com/2020/10/24/b0bc87e6-5cdd-3155-9a59-7bcc0cfd7ab2.jpeg		go-channel-84	Animal Planet	APL					deny	ONGOING	ONGOING		trav, cook, own, tlc, food, dam, hgtv, diy, dsc, sci, ids, apl, ahc, dplus_us, dlf	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/10/24/ad6089a0-e0c3-37da-9708-b1b0ef77945c.jpeg	https://us1-prod-images.disco-api.com/2020/10/24/f0b223fa-def0-3bb8-b005-7fd7bf62051e.jpeg	go_3866
go-show-2714	2714	go	2021-03-03T09:40:37Z	worst-thing-i-ever-did	47355	Worst Thing I Ever Did	Worst Thing I Ever Did	People reveal their darkest deeds to the ones they have deceived.	These stories reveal the depths humans can sink - and the heights they can rise to - if they have the courage to ask for forgiveness. Seemingly good people reveal their darkest, most-secret deeds to the ones they have wronged.				2014-08-15T02:30:00Z	world	https://discoveryplus.com/show/worst-thing-i-ever-did	https://us1-prod-images.disco-api.com/2020/09/18/41b6d271-5936-3ea3-b3be-79d2509d1cfc.jpeg	https://us1-prod-images.disco-api.com/2020/09/18/dd3fca93-f65e-3e6a-bd8e-20aa742559ba.png	https://us1-prod-images.disco-api.com/2020/09/18/29b73f02-b6bd-3b10-988d-afe7238ab9da.jpeg		go-channel-74	Investigation Discovery	IDS					deny	ONGOING	ONGOING	go-channel-81	trav, cook, own, tlc, food, dam, hgtv, diy, dsc, sci, ids, apl, ahc, dplus_us, dlf	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/09/18/8f3e9abc-5ec6-394c-a269-3a08cbd99fae.jpeg	https://us1-prod-images.disco-api.com/2020/09/18/cf344caa-016d-339e-8a33-387e63397f6d.jpeg	go_2714
go-show-2290	2290	go	2020-12-15T23:48:26Z	rev-runs-around-the-world	TRAVTREV	Rev Runs Around the World	Rev Runs Around the World	Rev Run and his family embark on a round-the-world travel adventure.	Equipped with four round-the-world airline tickets and no itineraries, Rev Run and his family are stretched to their limits as they brave exotic territories, fascinating cultures, authentic food, and much more.				2015-12-03T03:00:00Z	world	https://discoveryplus.com/show/rev-runs-around-the-world	https://us1-prod-images.disco-api.com/2020/07/17/48db429c-e50b-32ac-8749-33a659f4e635.jpeg	https://us1-prod-images.disco-api.com/2020/07/17/2612b19a-c474-3f1b-bea4-220c58d7af00.png	https://us1-prod-images.disco-api.com/2020/08/28/bf69e855-2dc6-3b5d-ba0b-e43246ec51af.jpeg		go-channel-85	Travel Channel	TRAV					deny	ONGOING	ONGOING	go-channel-88	dplus_us	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/07/17/ad9481dd-a9b3-3972-8a73-ebfa3b0564f3.jpeg	https://us1-prod-images.disco-api.com/2020/07/17/02d64fdd-a887-3dec-bf18-12470c7570c2.jpeg	go_2290
go-show-12465	12465	go	2021-01-05T23:53:22Z	cooking-for-real	FOODRE	Cooking for Real	Cooking for Real	Sunny Anderson elevates the everyday meal with bright flavors.	Sunny Anderson elevates the everyday meal by using affordable, easy-to-find ingredients and infusing them with the diverse flavors of her travels. She brings a bright style to classic comfort foods.				2008-04-06T10:30:00Z	world	https://discoveryplus.com/show/cooking-for-real	https://us1-prod-images.disco-api.com/2020/07/05/b67d7622-4c57-3204-8456-acefec58f3e6.jpeg	https://us1-prod-images.disco-api.com/2020/07/05/94ad2143-2b4c-33b4-aeb8-52810fb8902f.png	https://us1-prod-images.disco-api.com/2020/12/15/5372cefa-796b-34ce-acbe-bdeacf087edc.jpeg		go-channel-89	Food Network	FOOD					deny	ONGOING	ONGOING	go-channel-87	trav, cook, own, tlc, food, dam, hgtv, diy, dsc, sci, ids, apl, ahc, dplus_us, dlf	permit		deny	go		deny		deny	https://us1-prod-images.disco-api.com/2020/07/05/749fa332-d8de-3ea9-b68f-e36390eb3dbe.jpeg	https://us1-prod-images.disco-api.com/2020/07/05/c46e9048-1119-3e02-8583-6226b8bec7bd.png	go_12465
